layer.1 MC19 layer.2
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.181078e+00           NA 0.000000e+00
1.364595e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.210711e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.523360e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.170921e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.568567e+01           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.932473e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.688033e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.949645e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.702944e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.024333e+00           NA 0.000000e+00
1.298737e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.999128e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.056754e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.996108e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.994459e+00           NA 0.000000e+00
1.292299e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.379818e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.294439e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.353106e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.774716e+00           NA 0.000000e+00
1.297950e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.098424e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.004727e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.868346e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.047785e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.326253e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.968145e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.057117e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.040057e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.952835e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.095548e+00           NA 0.000000e+00
1.948813e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.497787e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.896447e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.947330e+00           NA 0.000000e+00
1.776219e+00           NA 0.000000e+00
1.497870e+00           NA 0.000000e+00
1.438723e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.130474e+01           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.143817e+00           NA 0.000000e+00
1.235643e+00           NA 0.000000e+00
1.540072e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.639033e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.975607e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.045606e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.048759e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.938064e+00           NA 0.000000e+00
1.164363e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.442671e+00           NA 0.000000e+00
1.776954e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.369310e+00           NA 0.000000e+00
3.775510e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.494159e+01           NA 1.000000e+00
1.951112e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.068925e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.019303e+01           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.007519e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.064083e+00           NA 0.000000e+00
2.600000e+01           NA 1.000000e+00
1.992269e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.391757e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.764959e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.005144e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.074385e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.728999e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.280210e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
3.455286e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.012331e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.705523e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.999950e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.244811e+00           NA 0.000000e+00
1.897444e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.769882e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.483957e+00           NA 0.000000e+00
1.802634e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.116371e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.464699e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.096529e+01           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.377983e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.023476e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.999074e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.128850e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.102155e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.488500e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.168679e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.280210e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.540121e+00           NA 0.000000e+00
1.589864e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.941960e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.992038e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
