fid,DN,Area
1445,"1",1177.777
1446,"1",1009.523
1447,"1",1093.651
1448,"1",252.381
1449,"1",84.127
1450,"1",1766.666
1451,"1",841.271
1452,"1",588.890
1453,"1",5384.137
1454,"1",168.254
1455,"1",504.763
1456,"1",1682.545
1457,"1",18844.478
1458,"1",168.255
1459,"1",2193233.539
1460,"1",336.509
1461,"1",84.127
1462,"1",84.127
1463,"1",119207.369
1464,"1",84.127
1465,"1",252.383
1466,"1",336.510
1467,"1",84.128
1468,"1",168.255
1469,"1",336.511
1470,"1",1177.790
1471,"1",336.512
1472,"1",84.128
1473,"1",168.256
1474,"1",84.128
1475,"1",252.384
1476,"1",341219.450
1477,"1",2776.225
1478,"1",4290.531
1479,"1",929433.366
1480,"1",84.128
1481,"1",168759.946
1482,"1",841.280
1483,"1",84.128
1484,"1",336.512
1485,"1",84.128
1486,"1",1261.923
1487,"1",84.128
1488,"1",84.128
1489,"1",1346.055
1490,"1",252.385
1491,"1",212085.190
1492,"1",252.386
1493,"1",52495.756
1494,"1",84.129
1495,"1",84.129
1496,"1",84.129
1497,"1",1766.703
1498,"1",3785.793
1499,"1",1093.673
1500,"1",336.515
1501,"1",168.257
1502,"1",1177.803
1503,"1",84.129
1504,"1",420.644
1505,"1",2776.249
1506,"1",139231.952
1507,"1",15900.353
1508,"1",757.160
1509,"1",84.129
1510,"1",1009.548
1511,"1",3449.286
1512,"1",504.775
1513,"1",1177.807
1514,"1",757.162
1515,"1",84.129
1516,"1",168.258
1517,"1",124594.381
1518,"1",3028.652
1519,"1",336.517
1520,"1",84.129
1521,"1",168.259
1522,"1",84.129
1523,"1",168.259
1524,"1",16068.744
1525,"1",504.778
1526,"1",84.130
1527,"1",336.520
1528,"1",336.520
1529,"1",757.170
1530,"1",84.130
1531,"1",336.521
1532,"1",84.130
1533,"1",84.130
1534,"1",168.261
1535,"1",588.912
1536,"1",39372.801
1537,"1",252.391
1538,"1",420.653
1539,"1",84.131
1540,"1",1887897.441
1541,"1",420.654
1542,"1",84.131
1543,"1",35503.121
1544,"1",168.262
1545,"1",84.131
1546,"1",4374.814
1547,"1",84.131
1548,"1",84.131
1549,"1",84.131
1550,"1",2271.547
1551,"1",252.394
1552,"1",84.131
1553,"1",84.131
1554,"1",2355.681
1555,"1",4038.311
1556,"1",1430.242
1557,"1",84.132
1558,"1",689777.649
1559,"1",1935.035
1560,"1",336.528
1561,"1",84.132
1562,"1",168.264
1563,"1",84.132
1564,"1",84.132
1565,"1",2103.305
1566,"1",7656.048
1567,"1",84.132
1568,"1",252.398
1569,"1",84.133
1570,"1",336.530
1571,"1",84.133
1572,"1",7235.399
1573,"1",1598.521
1574,"1",588.929
1575,"1",252.398
1576,"1",588.929
1577,"1",168.266
1578,"1",1177.859
1579,"1",62089.618
1580,"1",19687.036
1581,"1",4627.307
1582,"1",252.399
1583,"1",84.133
1584,"1",841.330
1585,"1",142940.845
1586,"1",1177.862
1587,"1",84.133
1588,"1",84.133
1589,"1",252.399
1590,"1",336.532
1591,"1",420.666
1592,"1",336.533
1593,"1",20780.886
1594,"1",1177.864
1595,"1",336.533
1596,"1",3617.726
1597,"1",168.266
1598,"1",336.533
1599,"1",841.333
1600,"1",757.200
1601,"1",336.533
1602,"1",841.334
1603,"1",673.067
1604,"1",2776.402
1605,"1",504.800
1606,"1",588.934
1607,"1",336.534
1608,"1",588.934
1609,"1",336.534
1610,"1",1850.936
1611,"1",84.133
1612,"1",588.934
1613,"1",16826.674
1614,"1",757.202
1615,"1",336.534
1616,"1",168.267
1617,"1",336.534
1618,"1",336.535
1619,"1",336.535
1620,"1",11105.644
1621,"1",841.336
1622,"1",1766.808
1623,"1",588.936
1624,"1",504.802
1625,"1",84.134
1626,"1",336.535
1627,"1",673.070
1628,"1",1093.740
1629,"1",1346.141
1630,"1",336.535
1631,"1",336.535
1632,"1",252.401
1633,"1",84.134
1634,"1",168.268
1635,"1",80347.482
1636,"1",6898.988
1637,"1",27427.573
1638,"1",1346.142
1639,"1",39542.875
1640,"1",336.536
1641,"1",588.937
1642,"1",336.536
1643,"1",84.134
1644,"1",1009.608
1645,"1",1177.876
1646,"1",25744.857
1647,"1",2674124.950
1648,"1",5216.307
1649,"1",588.938
1650,"1",9254.742
1651,"1",84.134
1652,"1",336.537
1653,"1",336.537
1654,"1",84.134
1655,"1",420.671
1656,"1",504.805
1657,"1",84.134
1658,"1",168.268
1659,"1",84.134
1660,"1",1009.609
1661,"1",588.939
1662,"1",2860.565
1663,"1",1177.880
1664,"1",168.268
1665,"1",3954.309
1666,"1",1262.014
1667,"1",2524.028
1668,"1",1514.417
1669,"1",1935.089
1670,"1",84.134
1671,"1",1304636.754
1672,"1",84.134
1673,"1",588.941
1674,"1",588.941
1675,"1",4038.452
1676,"1",84.135
1677,"1",84.135
1678,"1",76562.195
1679,"1",15649.020
1680,"1",2271.633
1681,"1",12788.432
1682,"1",4122.593
1683,"1",1850.962
1684,"1",1430.288
1685,"1",757.211
1686,"1",2439.904
1687,"1",84.135
1688,"1",336.539
1689,"1",84.135
1690,"1",336.539
1691,"1",84.135
1692,"1",168.269
1693,"1",168.269
1694,"1",3954.329
1695,"1",420.674
1696,"1",841.347
1697,"1",84.135
1698,"1",84.135
1699,"1",168.270
1700,"1",925.483
1701,"1",252.404
1702,"1",252.404
1703,"1",1346.158
1704,"1",13040.851
1705,"1",168.270
1706,"1",1514.426
1707,"1",336.540
1708,"1",84.135
1709,"1",504.809
1710,"1",9423.107
1711,"1",336.540
1712,"1",1346.159
1713,"1",252.405
1714,"1",252.405
1715,"1",336.540
1716,"1",84.135
1717,"1",673.080
1718,"1",504.810
1719,"1",336.540
1720,"1",84.135
1721,"1",588.945
1722,"1",84.135
1723,"1",252.405
1724,"1",84.135
1725,"1",252.405
1726,"1",168.270
1727,"1",504.811
1728,"1",168.270
1729,"1",336.541
1730,"1",336.541
1731,"1",504.811
1732,"1",84.135
1733,"1",84.135
1734,"1",179543.341
1735,"1",6394.275
1736,"1",58642.095
1737,"1",1009.623
1738,"1",252.406
1739,"1",168.271
1740,"1",588.947
1741,"1",84.135
1742,"1",588.947
1743,"1",336.541
1744,"1",252.406
1745,"1",84.135
1746,"1",84.135
1747,"1",23053.014
1748,"1",336.542
1749,"1",168.271
1750,"1",673.083
1751,"1",420.677
1752,"1",84.135
1753,"1",336.541
1754,"1",336.541
1755,"1",84.135
1756,"1",84.135
1757,"1",420.677
1758,"1",38365.590
1759,"1",16995.352
1760,"1",336.542
1761,"1",1935.118
1762,"1",2271.655
1763,"1",2860.608
1764,"1",252.407
1765,"1",252.407
1766,"1",841.357
1767,"1",84.136
1768,"1",252.407
1769,"1",52836.904
1770,"1",6394.321
1771,"1",1093.764
1772,"1",673.086
1773,"1",336.543
1774,"1",336.543
1775,"1",23305.569
1776,"1",757.223
1777,"1",84.136
1778,"1",84.136
1779,"1",84.136
1780,"1",84.136
1781,"1",84.136
1782,"1",17247.854
1783,"1",19771.931
1784,"1",6057.793
1785,"1",5637.104
1786,"1",1346.176
1787,"1",84.136
1788,"1",504.816
1789,"1",168.272
1790,"1",1346.176
1791,"1",673.089
1792,"1",1598.585
1793,"1",84.136
1794,"1",252.408
1795,"1",168.272
1796,"1",336.545
1797,"1",336.545
1798,"1",841.362
1799,"1",6141.942
1800,"1",23978.763
1801,"1",4627.495
1802,"1",43666.597
1803,"1",84.136
1804,"1",84.136
1805,"1",84.136
1806,"1",3701.996
1807,"1",504.818
1808,"1",11863.200
1809,"1",84.136
1810,"1",84.136
1811,"1",336.546
1812,"1",336.546
1813,"1",336.546
1814,"1",336.546
1815,"1",168.273
1816,"1",3365.462
1817,"1",3617.867
1818,"1",504.819
1819,"1",504.819
1820,"1",84.137
1821,"1",336.546
1822,"1",1009.639
1823,"1",336.546
1824,"1",84.137
1825,"1",84.137
1826,"1",336.546
1827,"1",1766.868
1828,"1",84.137
1829,"1",84.137
1830,"1",11610.831
1831,"1",27428.511
1832,"1",2860.646
1833,"1",1009.640
1834,"1",841.367
1835,"1",336.547
1836,"1",336.547
1837,"1",336.547
1838,"1",336.547
1839,"1",420.683
1840,"1",757.230
1841,"1",168.273
1842,"1",168.274
1843,"1",168.274
1844,"1",84.137
1845,"1",336.547
1846,"1",84.137
1847,"1",2187.556
1848,"1",9339.183
1849,"1",1682.736
1850,"1",588.958
1851,"1",7488.173
1852,"1",336.548
1853,"1",3617.886
1854,"1",336.548
1855,"1",336.548
1856,"1",7235.771
1857,"1",252.411
1858,"1",168.274
1859,"1",2103.422
1860,"1",84.137
1861,"1",168.274
1862,"1",588.959
1863,"1",84.137
1864,"1",336.548
1865,"1",5805.447
1866,"1",1851.015
1867,"1",1262.056
1868,"1",12031.578
1869,"1",1262.057
1870,"1",8413.684
1871,"1",1093.782
1872,"1",84.137
1873,"1",336.548
1874,"1",504.823
1875,"1",84.137
1876,"1",25156.958
1877,"1",46191.060
1878,"1",2860.664
1879,"1",1346.195
1880,"1",336.549
1881,"1",15649.493
1882,"1",252.412
1883,"1",1346.198
1884,"1",336.549
1885,"1",1093.786
1886,"1",168.275
1887,"1",84.137
1888,"1",84.137
1889,"1",1766.887
1890,"1",2944.809
1891,"1",336.550
1892,"1",336.550
1893,"1",673.100
1894,"1",504.826
1895,"1",84.138
1896,"1",168.275
1897,"1",168.275
1898,"1",84.138
1899,"1",252.413
1900,"1",84.138
1901,"1",81865.285
1902,"1",173237.106
1903,"1",3617.921
1904,"1",83295.174
1905,"1",168.275
1906,"1",84.138
1907,"1",84.138
1908,"1",84.138
1909,"1",168.276
1910,"1",336.551
1911,"1",84.138
1912,"1",13209.594
1913,"1",673.103
1914,"1",1682.758
1915,"1",84.138
1916,"1",168.276
1917,"1",504.828
1918,"1",84.138
1919,"1",84.138
1920,"1",84.138
1921,"1",25073.088
1922,"1",4627.589
1923,"1",252.414
1924,"1",420.690
1925,"1",336.552
1926,"1",1935.176
1927,"1",84.138
1928,"1",84.138
1929,"1",84.138
1930,"1",336.553
1931,"1",336.553
1932,"1",11611.050
1933,"1",4459.326
1934,"1",2355.869
1935,"1",19435.900
1936,"1",131001.992
1937,"1",420.691
1938,"1",2355.873
1939,"1",925.521
1940,"1",336.553
1941,"1",336.553
1942,"1",84.138
1943,"1",84.138
1944,"1",673.106
1945,"1",84.138
1946,"1",84.138
1947,"1",168.277
1948,"1",84.138
1949,"1",336.554
1950,"1",168.277
1951,"1",84.138
1952,"1",25325.576
1953,"1",1093.798
1954,"1",588.969
1955,"1",84.138
1956,"1",84.138
1957,"1",1986283.904
1958,"1",336.554
1959,"1",84.138
1960,"1",6646.929
1961,"1",84.138
1962,"1",84.138
1963,"1",252.415
1964,"1",84.138
1965,"1",84.138
1966,"1",673.108
1967,"1",84.139
1968,"1",168.277
1969,"1",84.139
1970,"1",84.139
1971,"1",84.139
1972,"1",7151.768
1973,"1",2103.463
1974,"1",673.109
1975,"1",1093.801
1976,"1",84.139
1977,"1",65796.075
1978,"1",336.555
1979,"1",673.109
1980,"1",84.139
1981,"1",84.139
1982,"1",4964.173
1983,"1",252.416
1984,"1",1346.219
1985,"1",420.693
1986,"1",84.139
1987,"1",84.139
1988,"1",2103.466
1989,"1",588.971
1990,"1",84.139
1991,"1",15313.220
1992,"1",925.525
1993,"1",84.139
1994,"1",84.139
1995,"1",2271.745
1996,"1",31972.557
1997,"1",7404.199
1998,"1",504.833
1999,"1",673.110
2000,"1",168.278
2001,"1",168.278
2002,"1",84.139
2003,"1",84.139
2004,"1",38619.635
2005,"1",2860.718
2006,"1",119643.915
2007,"1",2608.305
2008,"1",26251.276
2009,"1",925.528
2010,"1",84.139
2011,"1",84.139
2012,"1",84.139
2013,"1",841.390
2014,"1",588.973
2015,"1",336.556
2016,"1",673.111
2017,"1",420.695
2018,"1",8329.745
2019,"1",841.389
2020,"1",84.139
2021,"1",336.556
2022,"1",84.139
2023,"1",2524.166
2024,"1",84.139
2025,"1",84.139
2026,"1",336.556
2027,"1",84.139
2028,"1",84.139
2029,"1",84.139
2030,"1",168.278
2031,"1",84.139
2032,"1",420.695
2033,"1",84.139
2034,"1",168.278
2035,"1",84.139
2036,"1",84.139
2037,"1",84.139
2038,"1",336.556
2039,"1",515593.714
2040,"1",8918.733
2041,"1",336.556
2042,"1",4206.953
2043,"1",15649.857
2044,"1",1766.922
2045,"1",252.417
2046,"1",336.556
2047,"1",84.139
2048,"1",841.392
2049,"1",588.974
2050,"1",336.557
2051,"1",84.139
2052,"1",1430.365
2053,"1",168.278
2054,"1",2776.593
2055,"1",2860.731
2056,"1",588.974
2057,"1",168.278
2058,"1",84.139
2059,"1",84.139
2060,"1",420.696
2061,"1",58055.945
2062,"1",5132.490
2063,"1",1177.950
2064,"1",168.279
2065,"1",1851.065
2066,"1",84.139
2067,"1",252.418
2068,"1",252.418
2069,"1",84.139
2070,"1",252.418
2071,"1",84.139
2072,"1",336.558
2073,"1",504.836
2074,"1",130330.640
2075,"1",7404.264
2076,"1",2019.346
2077,"1",336.558
2078,"1",246946.391
2079,"1",336.558
2080,"1",336.558
2081,"1",673.116
2082,"1",11611.221
2083,"1",168.279
2084,"1",588.977
2085,"1",841.395
2086,"1",336.558
2087,"1",27850.183
2088,"1",16659.595
2089,"1",2860.744
2090,"1",34833.674
2091,"1",757.256
2092,"1",20530.022
2093,"1",168.279
2094,"1",336.559
2095,"1",84.140
2096,"1",84.140
2097,"1",84.140
2098,"1",84.140
2099,"1",84.140
2100,"1",504.839
2101,"1",84.140
2102,"1",15902.400
2103,"1",11695.426
2104,"1",14556.133
2105,"1",10265.044
2106,"1",3365.591
2107,"1",168.280
2108,"1",1514.516
2109,"1",84.140
2110,"1",84.140
2111,"1",84.140
2112,"1",336.560
2113,"1",84.140
2114,"1",84.140
2115,"1",84.140
2116,"1",336.560
2117,"1",19941.149
2118,"1",16996.237
2119,"1",252.420
2120,"1",1009.679
2121,"1",1093.819
2122,"1",84.140
2123,"1",336.560
2124,"1",168.280
2125,"1",336.560
2126,"1",2271.780
2127,"1",84.140
2128,"1",84.140
2129,"1",1739974.818
2130,"1",40387.104
2131,"1",11863.714
2132,"1",207320.011
2133,"1",6478.787
2134,"1",3702.166
2135,"1",504.841
2136,"1",588.981
2137,"1",6142.234
2138,"1",336.561
2139,"1",2355.924
2140,"1",336.561
2141,"1",336.561
2142,"1",252.420
2143,"1",2187.643
2144,"1",841.401
2145,"1",1346.244
2146,"1",336.561
2147,"1",84.140
2148,"1",168.281
2149,"1",168.281
2150,"1",84.140
2151,"1",84.140
2152,"1",61421.781
2153,"1",2608.349
2154,"1",1598.664
2155,"1",1262.105
2156,"1",3449.750
2157,"1",5469.118
2158,"1",5132.561
2159,"1",420.702
2160,"1",84.140
2161,"1",168.281
2162,"1",329320.177
2163,"1",168.281
2164,"1",673.123
2165,"1",336.562
2166,"1",84.140
2167,"1",3618.035
2168,"1",336.562
2169,"1",11695.508
2170,"1",168.281
2171,"1",15565.899
2172,"1",3449.757
2173,"1",4375.302
2174,"1",925.545
2175,"1",2608.354
2176,"1",4627.722
2177,"1",420.702
2178,"1",1009.686
2179,"1",84.140
2180,"1",336.562
2181,"1",84.141
2182,"1",84.141
2183,"1",336.562
2184,"1",336.562
2185,"1",84.141
2186,"1",14051.463
2187,"1",7067.815
2188,"1",17417.088
2189,"1",5048.441
2190,"1",84.141
2191,"1",588.985
2192,"1",168.281
2193,"1",504.844
2194,"1",84.141
2195,"1",168.281
2196,"1",336.563
2197,"1",252.422
2198,"1",336.563
2199,"1",336.563
2200,"1",336.563
2201,"1",168.282
2202,"1",841.408
2203,"1",6478.828
2204,"1",1525404.490
2205,"1",757.267
2206,"1",2019.382
2207,"1",420.704
2208,"1",12200.408
2209,"1",84.141
2210,"1",336.563
2211,"1",84.141
2212,"1",336.564
2213,"1",336.564
2214,"1",84.141
2215,"1",168.282
2216,"1",84.141
2217,"1",925.551
2218,"1",178544.838
2219,"1",88346.575
2220,"1",7320.255
2221,"1",252.423
2222,"1",4627.755
2223,"1",504.846
2224,"1",84.141
2225,"1",1009.692
2226,"1",1093.833
2227,"1",2103.526
2228,"1",84.141
2229,"1",84.141
2230,"1",504.846
2231,"1",336.564
2232,"1",336.564
2233,"1",167018.505
2234,"1",7320.264
2235,"1",1346.258
2236,"1",8498.240
2237,"1",588.987
2238,"1",336.564
2239,"1",84.141
2240,"1",336.565
2241,"1",84.141
2242,"1",588.988
2243,"1",84.141
2244,"1",336.565
2245,"1",11948.019
2246,"1",4207.052
2247,"1",3365.648
2248,"1",1177.975
2249,"1",504.847
2250,"1",420.706
2251,"1",84.141
2252,"1",336.565
2253,"1",336.565
2254,"1",588.989
2255,"1",84.141
2256,"1",11106.639
2257,"1",6563.020
2258,"1",588.989
2259,"1",2440.100
2260,"1",2355.958
2261,"1",37442.666
2262,"1",336.565
2263,"1",841.414
2264,"1",841.414
2265,"1",32394.332
2266,"1",84.141
2267,"1",168.283
2268,"1",336.566
2269,"1",504.849
2270,"1",252.424
2271,"1",504.849
2272,"1",336.566
2273,"1",15313.709
2274,"1",2608.383
2275,"1",588.990
2276,"1",504.849
2277,"1",1262.123
2278,"1",588.991
2279,"1",84.142
2280,"1",84.142
2281,"1",841.416
2282,"1",336.566
2283,"1",21035.335
2284,"1",84.142
2285,"1",84.142
2286,"1",673.133
2287,"1",168.283
2288,"1",84.142
2289,"1",84.142
2290,"1",3618.086
2291,"1",168.283
2292,"1",168.283
2293,"1",252.425
2294,"1",1766.973
2295,"1",673.133
2296,"1",84.142
2297,"1",84.142
2298,"1",168.283
2299,"1",1918475.622
2300,"1",4711.932
2301,"1",16996.561
2302,"1",22886.473
2303,"1",3029.102
2304,"1",3618.095
2305,"1",8834.874
2306,"1",673.133
2307,"1",252.425
2308,"1",757.275
2309,"1",1177.984
2310,"1",5048.498
2311,"1",673.134
2312,"1",168.283
2313,"1",84.142
2314,"1",84.142
2315,"1",2860.819
2316,"1",84.142
2317,"1",1346.268
2318,"1",673.134
2319,"1",84.142
2320,"1",336.567
2321,"1",1093.844
2322,"1",168.284
2323,"1",336.567
2324,"1",84.142
2325,"1",1093.844
2326,"1",84.142
2327,"1",673.135
2328,"1",84.142
2329,"1",84.142
2330,"1",21540.318
2331,"1",336.567
2332,"1",588.993
2333,"1",14304.094
2334,"1",673.135
2335,"1",504.851
2336,"1",1851.122
2337,"1",1262.128
2338,"1",84.142
2339,"1",252.426
2340,"1",84.142
2341,"1",9255.585
2342,"1",1514.555
2343,"1",3786.384
2344,"1",673.136
2345,"1",84.142
2346,"1",1598.696
2347,"1",84.142
2348,"1",2692.540
2349,"1",673.136
2350,"1",39967.292
2351,"1",4038.816
2352,"1",4122.954
2353,"1",3113.252
2354,"1",3365.682
2355,"1",4375.388
2356,"1",1598.699
2357,"1",1093.846
2358,"1",336.568
2359,"1",5637.523
2360,"1",504.852
2361,"1",168.284
2362,"1",168.284
2363,"1",168.284
2364,"1",841.421
2365,"1",1009.705
2366,"1",336.568
2367,"1",925.563
2368,"1",336.569
2369,"1",673.137
2370,"1",168.284
2371,"1",252.427
2372,"1",168.284
2373,"1",84.142
2374,"1",9171.489
2375,"1",1851.128
2376,"1",841.422
2377,"1",1177.991
2378,"1",336.569
2379,"1",336.569
2380,"1",84.142
2381,"1",168.284
2382,"1",84.142
2383,"1",1093.849
2384,"1",252.427
2385,"1",1935.272
2386,"1",336.569
2387,"1",84.142
2388,"1",673.138
2389,"1",252.427
2390,"1",252.427
2391,"1",1346.276
2392,"1",168.285
2393,"1",84.142
2394,"1",336.569
2395,"1",84.142
2396,"1",84.142
2397,"1",168.285
2398,"1",38789.479
2399,"1",38957.757
2400,"1",7236.243
2401,"1",5048.542
2402,"1",1851.133
2403,"1",504.854
2404,"1",336.570
2405,"1",673.139
2406,"1",336.570
2407,"1",84.142
2408,"1",168.285
2409,"1",84.142
2410,"1",84.142
2411,"1",1346.279
2412,"1",1177.995
2413,"1",420.712
2414,"1",84.142
2415,"1",336.570
2416,"1",168.285
2417,"1",841.425
2418,"1",84.142
2419,"1",336.570
2420,"1",133028.729
2421,"1",21708.714
2422,"1",588.998
2423,"1",2103.565
2424,"1",1682.852
2425,"1",252.428
2426,"1",504.855
2427,"1",15734.550
2428,"1",84.143
2429,"1",4122.982
2430,"1",336.570
2431,"1",84.143
2432,"1",588.998
2433,"1",84.143
2434,"1",673.141
2435,"1",84.143
2436,"1",84.143
2437,"1",336.570
2438,"1",168.285
2439,"1",84.143
2440,"1",673.141
2441,"1",84.143
2442,"1",90789.233
2443,"1",84.143
2444,"1",9423.953
2445,"1",168.285
2446,"1",84.143
2447,"1",504.856
2448,"1",168.285
2449,"1",19184.432
2450,"1",7320.403
2451,"1",3870.562
2452,"1",157934.117
2453,"1",130503.517
2454,"1",336.571
2455,"1",757.284
2456,"1",336.571
2457,"1",336.571
2458,"1",2692.568
2459,"1",336.571
2460,"1",336.571
2461,"1",1346.284
2462,"1",504.856
2463,"1",2440.138
2464,"1",336.571
2465,"1",336.571
2466,"1",2860.852
2467,"1",3786.420
2468,"1",168.285
2469,"1",588.999
2470,"1",1009.714
2471,"1",168.286
2472,"1",252.428
2473,"1",252.428
2474,"1",589.000
2475,"1",84.143
2476,"1",84.143
2477,"1",168.286
2478,"1",252.428
2479,"1",673.143
2480,"1",168.286
2481,"1",168.286
2482,"1",84.143
2483,"1",84.143
2484,"1",84.143
2485,"1",84.143
2486,"1",84.143
2487,"1",84.143
2488,"1",673.143
2489,"1",84.143
2490,"1",84.143
2491,"1",5048.581
2492,"1",336.571
2493,"1",504.857
2494,"1",2187.717
2495,"1",336.572
2496,"1",84.143
2497,"1",84.143
2498,"1",84.143
2499,"1",84.143
2500,"1",84.143
2501,"1",168.286
2502,"1",168.286
2503,"1",336.572
2504,"1",336.572
2505,"1",6226.571
2506,"1",84.143
2507,"1",841.429
2508,"1",84.143
2509,"1",168.286
2510,"1",84.143
2511,"1",84.143
2512,"1",336.572
2513,"1",336.572
2514,"1",165002.800
2515,"1",15482.311
2516,"1",3365.720
2517,"1",757.287
2518,"1",420.715
2519,"1",13546.997
2520,"1",1178.002
2521,"1",4291.299
2522,"1",589.001
2523,"1",84.143
2524,"1",1009.717
2525,"1",252.429
2526,"1",84.143
2527,"1",252.429
